customer_id,age,employment_status,education_level,annual_income,num_previous_loans,avg_payment_delay_days,credit_history_length,num_defaults,current_credit_score,loan_amount,loan_term_months,loan_purpose,collateral_present,default_flag
CUST017524,62,Self-Employed,Diploma,37646,5,47,4,0,654,7928,36,Home Loan,No,0
CUST017525,18,Self-Employed,Master,42291,1,6,6,2,588,25626,36,Car Loan,No,1
CUST017526,59,Employed,Master,57176,8,7,5,1,624,14807,48,Car Loan,No,1
CUST017527,41,Student,Bachelor,32233,2,1,7,1,608,16067,36,Car Loan,No,1
CUST017528,54,Employed,Bachelor,36481,0,3,4,2,576,37685,36,Home Loan,Yes,0
CUST017529,46,Self-Employed,Bachelor,32356,0,14,3,0,624,11119,36,Business,No,0
CUST017530,46,Employed,Diploma,48981,5,1,1,1,584,46625,60,Car Loan,No,1
CUST017531,48,Self-Employed,Diploma,36654,1,0,9,0,679,6161,12,Home Loan,Yes,0
CUST017532,51,Employed,High School,59190,2,6,4,0,641,56554,60,Home Loan,No,0
CUST017533,38,Employed,Bachelor,25389,12,2,9,0,717,27494,36,Home Loan,No,0
CUST017534,54,Employed,Bachelor,61213,3,2,14,0,807,65752,36,Home Loan,Yes,0
CUST017535,28,Employed,Diploma,27902,14,0,2,0,593,36228,36,Car Loan,No,1
CUST017536,41,Unemployed,High School,81264,4,13,4,2,559,32295,24,Business,No,1
CUST017537,52,Unemployed,Master,73598,0,16,10,0,619,13487,48,Home Loan,No,0
CUST017538,53,Employed,Diploma,20000,0,13,2,0,669,12680,48,Business,No,0
CUST017539,47,Employed,PhD,74700,1,7,4,0,624,50499,12,Business,Yes,0
CUST017540,37,Employed,Bachelor,20000,8,6,1,0,663,25499,48,Home Loan,No,1
CUST017541,52,Employed,High School,27285,1,26,9,0,631,48889,72,Car Loan,No,0
CUST017542,33,Employed,Diploma,82170,0,4,4,0,721,31053,36,Car Loan,Yes,0
CUST017543,63,Employed,Bachelor,37399,1,0,7,2,523,16219,48,Crypto-Backed,Yes,1
CUST017544,40,Unemployed,Bachelor,106974,3,1,6,0,642,22480,36,Car Loan,Yes,0
CUST017545,23,Employed,Diploma,69837,5,10,4,1,577,91983,36,Car Loan,No,1
CUST017546,27,Unemployed,High School,39553,5,11,1,1,577,26187,60,Education,Yes,1
CUST017547,42,Unemployed,Diploma,36801,4,5,5,0,634,18076,36,Business,Yes,0
CUST017548,43,Self-Employed,Bachelor,103947,10,3,5,0,655,16812,72,Car Loan,Yes,1
CUST017549,65,Employed,Diploma,38581,5,1,10,0,674,9442,48,Car Loan,No,0
CUST017550,29,Student,Bachelor,20000,0,1,8,0,675,2599,12,Business,Yes,0
CUST017551,42,Employed,Master,30818,1,20,5,0,683,24215,60,Car Loan,No,0
CUST017552,29,Employed,Diploma,52138,0,5,4,0,731,150000,48,Home Loan,Yes,0
CUST017553,36,Retired,High School,33099,3,12,2,0,630,25618,48,Car Loan,Yes,0
CUST017554,62,Employed,High School,161982,4,2,6,0,647,9810,36,Business,No,1
CUST017555,28,Self-Employed,Diploma,35473,0,13,3,0,647,56396,48,Crypto-Backed,No,0
CUST017556,49,Employed,High School,35880,2,11,5,0,610,7097,60,Education,No,0
CUST017557,46,Retired,Diploma,29953,3,2,7,2,586,16261,48,Car Loan,Yes,1
CUST017558,41,Unemployed,Bachelor,76164,1,10,3,0,638,11569,60,Crypto-Backed,No,0
CUST017559,48,Employed,High School,42638,2,1,1,0,613,22946,60,Car Loan,No,0
CUST017560,28,Self-Employed,High School,73641,2,5,3,0,644,38876,72,Car Loan,Yes,0
CUST017561,61,Unemployed,Master,87325,0,5,9,1,656,24145,36,Car Loan,Yes,1
CUST017562,65,Employed,Bachelor,58787,1,2,4,1,664,75363,48,Education,Yes,1
CUST017563,42,Retired,Master,57196,5,13,3,1,660,89219,72,Car Loan,No,1
CUST017564,71,Employed,High School,26895,2,2,4,2,604,17914,36,Crypto-Backed,No,1
CUST017565,37,Retired,High School,22989,0,29,3,0,657,13113,36,Car Loan,No,1
CUST017566,46,Self-Employed,Bachelor,23199,1,1,1,0,600,17779,60,Education,Yes,1
CUST017567,59,Employed,Bachelor,50829,1,9,1,0,555,16643,36,Education,Yes,1
CUST017568,36,Employed,Master,155158,7,5,1,0,538,22769,36,Car Loan,No,1
CUST017569,25,Employed,Bachelor,36924,3,17,5,0,661,7819,60,Car Loan,No,0
CUST017570,22,Retired,Bachelor,81834,8,2,4,0,643,21103,36,Business,Yes,0
CUST017571,66,Employed,Bachelor,63744,2,0,3,0,668,31442,36,Business,No,1
CUST017572,35,Employed,Master,49857,2,0,5,0,688,30052,60,Car Loan,No,1
CUST017573,39,Employed,Master,43408,3,0,6,0,666,48367,36,Business,Yes,0
CUST017574,28,Employed,Diploma,39533,1,15,4,0,584,46527,36,Home Loan,Yes,1
CUST017575,53,Employed,Bachelor,39169,0,9,5,0,607,35616,24,Crypto-Backed,No,0
CUST017576,32,Employed,Bachelor,66349,0,1,1,0,620,31822,36,Car Loan,No,0
CUST017577,36,Retired,Master,75376,1,19,6,1,625,4642,24,Crypto-Backed,Yes,1
CUST017578,45,Employed,Master,39655,9,8,8,0,678,11269,24,Home Loan,Yes,0
CUST017579,29,Retired,Diploma,39384,3,1,12,0,737,18471,24,Car Loan,Yes,0
CUST017580,39,Self-Employed,Master,36640,0,3,20,1,748,52908,36,Education,No,0
CUST017581,58,Employed,Master,80827,5,2,5,0,685,53005,24,Car Loan,No,1
CUST017582,47,Retired,High School,76086,5,2,5,1,620,37642,36,Business,No,1
CUST017583,43,Employed,Bachelor,102560,4,9,6,1,650,13866,12,Home Loan,Yes,1
CUST017584,44,Employed,Diploma,32666,3,14,3,1,596,34936,36,Crypto-Backed,Yes,1
CUST017585,37,Employed,Diploma,35995,1,3,6,0,704,17270,60,Home Loan,Yes,0
CUST017586,65,Employed,Bachelor,112106,13,7,1,2,521,22429,36,Business,No,1
CUST017587,32,Employed,High School,95031,3,2,2,1,534,14783,12,Business,Yes,1
CUST017588,44,Self-Employed,Master,29869,1,3,2,0,639,17987,48,Crypto-Backed,No,0
CUST017589,43,Student,High School,31339,0,8,2,0,661,9563,48,Home Loan,No,0
CUST017590,54,Self-Employed,Bachelor,55639,1,0,5,0,637,11388,60,Car Loan,No,0
CUST017591,55,Employed,Diploma,91208,11,2,2,0,634,13819,36,Car Loan,No,0
CUST017592,41,Self-Employed,Bachelor,31191,2,17,4,0,618,128873,36,Car Loan,Yes,1
CUST017593,45,Retired,Bachelor,51196,0,11,9,0,667,8943,24,Car Loan,No,0
CUST017594,45,Employed,PhD,84507,1,5,5,2,540,55490,60,Business,Yes,1
CUST017595,18,Employed,Master,44291,0,23,11,2,672,13487,24,Home Loan,Yes,0
CUST017596,22,Employed,Diploma,47184,0,1,5,3,514,10305,36,Car Loan,No,1
CUST017597,34,Employed,Bachelor,99776,0,8,1,0,586,86842,48,Business,No,1
CUST017598,35,Unemployed,Diploma,39780,0,0,5,1,672,33705,60,Crypto-Backed,No,1
CUST017599,27,Self-Employed,Bachelor,92412,1,26,10,0,702,57769,36,Education,No,1
CUST017600,50,Employed,Diploma,45487,6,13,6,1,637,65380,24,Home Loan,No,1
CUST017601,42,Self-Employed,High School,28489,6,0,9,0,672,21094,60,Car Loan,Yes,0
CUST017602,39,Self-Employed,Bachelor,64753,2,2,8,1,645,18086,48,Home Loan,Yes,1
CUST017603,26,Self-Employed,High School,36019,4,10,9,0,720,11165,72,Home Loan,Yes,0
CUST017604,41,Employed,Diploma,27296,3,16,5,1,625,12056,36,Crypto-Backed,No,1
CUST017605,18,Employed,Master,130924,2,3,8,0,692,40280,36,Car Loan,Yes,0
CUST017606,40,Employed,High School,60455,2,31,5,0,621,19938,72,Crypto-Backed,Yes,1
CUST017607,42,Unemployed,Bachelor,41794,1,17,4,0,602,9129,36,Business,Yes,1
CUST017608,44,Unemployed,Bachelor,42176,2,4,10,1,686,23961,48,Education,Yes,1
CUST017609,23,Employed,Master,105384,3,1,2,0,620,55963,72,Home Loan,Yes,0
CUST017610,44,Employed,Bachelor,109374,6,17,10,1,643,45172,36,Car Loan,Yes,0
CUST017611,29,Unemployed,High School,37331,0,4,7,0,662,28520,36,Crypto-Backed,No,1
CUST017612,32,Employed,Master,55953,1,20,3,1,630,22970,60,Business,No,1
CUST017613,50,Employed,Bachelor,40797,1,13,1,0,622,85828,48,Business,No,0
CUST017614,66,Employed,Diploma,71965,8,0,4,0,629,54025,36,Home Loan,No,0
CUST017615,42,Employed,Diploma,41072,7,0,5,0,696,93123,24,Car Loan,No,0
CUST017616,32,Employed,High School,20000,2,9,3,0,595,23265,72,Business,No,1
CUST017617,44,Employed,High School,29269,9,3,3,1,586,11275,24,Education,Yes,1
CUST017618,53,Self-Employed,Bachelor,82529,2,2,6,0,622,21988,60,Business,No,0
CUST017619,49,Student,High School,34201,0,0,6,0,664,12359,36,Car Loan,Yes,0
CUST017620,74,Employed,High School,72597,2,12,1,0,626,42497,36,Car Loan,No,1
CUST017621,33,Employed,High School,59025,0,2,3,0,627,15737,24,Education,Yes,0
CUST017622,45,Employed,Diploma,34329,4,2,4,2,544,24575,24,Home Loan,No,1
CUST017623,60,Employed,High School,45367,0,1,7,0,750,17472,12,Car Loan,Yes,0
CUST017624,59,Self-Employed,Master,35857,3,14,5,0,617,24623,36,Business,Yes,0
CUST017625,18,Employed,Diploma,40532,2,17,4,1,580,32625,36,Car Loan,Yes,1
CUST017626,41,Employed,Master,20079,1,2,14,1,651,51291,24,Business,No,1
CUST017627,59,Unemployed,PhD,46283,2,5,5,1,655,39207,36,Car Loan,Yes,1
CUST017628,76,Unemployed,Bachelor,36705,0,5,2,0,593,18989,60,Business,No,1
CUST017629,50,Employed,High School,50933,2,24,2,0,621,5281,36,Car Loan,Yes,0
CUST017630,37,Employed,Diploma,63799,2,34,25,0,786,48736,24,Business,No,1
CUST017631,29,Employed,Diploma,66857,5,0,8,1,667,150000,36,Car Loan,Yes,0
CUST017632,68,Employed,Bachelor,36912,0,1,10,0,730,36548,48,Car Loan,No,0
CUST017633,50,Employed,High School,35520,1,17,3,0,584,41644,24,Home Loan,Yes,1
CUST017634,31,Unemployed,High School,45442,9,12,8,0,666,102965,24,Car Loan,No,1
CUST017635,39,Employed,High School,84706,5,5,3,1,555,18190,36,Home Loan,No,1
CUST017636,45,Unemployed,Diploma,37908,2,1,5,0,725,17560,12,Crypto-Backed,No,0
CUST017637,48,Self-Employed,High School,34818,6,3,2,0,688,11536,48,Car Loan,Yes,1
CUST017638,31,Employed,High School,28272,3,8,1,0,650,94172,24,Home Loan,No,0
CUST017639,34,Employed,High School,63183,1,4,2,0,571,9048,72,Home Loan,No,1
CUST017640,22,Self-Employed,Bachelor,42376,1,0,10,1,645,15067,72,Car Loan,Yes,0
CUST017641,54,Employed,High School,29651,0,17,1,1,547,31474,36,Crypto-Backed,Yes,1
CUST017642,37,Employed,Bachelor,32911,4,2,2,2,548,52673,36,Car Loan,No,1
CUST017643,47,Employed,Bachelor,68496,6,3,6,0,695,6053,36,Home Loan,No,0
CUST017644,59,Self-Employed,Bachelor,52680,5,14,6,1,604,13715,72,Home Loan,Yes,1
CUST017645,44,Employed,Bachelor,35079,2,13,4,1,560,22323,36,Crypto-Backed,No,1
CUST017646,40,Employed,Master,65327,5,0,3,1,576,26836,48,Business,Yes,1
CUST017647,44,Retired,Diploma,82247,5,1,9,0,594,45044,36,Home Loan,No,1
CUST017648,42,Self-Employed,Bachelor,68055,12,5,12,0,725,32388,36,Home Loan,Yes,0
CUST017649,56,Self-Employed,High School,54359,1,7,3,0,664,15116,12,Car Loan,No,0
CUST017650,45,Self-Employed,Master,113396,2,4,3,0,611,38091,72,Business,Yes,0
CUST017651,35,Employed,High School,95050,2,3,2,1,516,26828,24,Business,No,0
CUST017652,54,Student,Bachelor,50578,0,5,6,0,657,84565,12,Car Loan,Yes,0
CUST017653,56,Employed,Diploma,81197,5,1,4,0,636,12712,36,Home Loan,Yes,1
CUST017654,25,Unemployed,Bachelor,67888,8,11,2,0,627,12309,60,Business,Yes,0
CUST017655,60,Employed,Diploma,37539,2,8,4,0,648,43867,24,Car Loan,No,1
CUST017656,46,Retired,Bachelor,109123,1,11,2,0,637,63461,48,Car Loan,No,0
CUST017657,45,Self-Employed,Master,113962,1,7,13,1,709,12446,24,Crypto-Backed,No,0
CUST017658,54,Employed,High School,89225,1,0,12,0,682,71424,24,Education,No,1
CUST017659,35,Student,Diploma,67181,1,9,2,0,644,40753,60,Business,No,0
CUST017660,53,Retired,Master,78655,3,2,5,1,595,23762,48,Car Loan,No,1
CUST017661,37,Employed,Diploma,41465,1,6,3,2,510,95539,60,Home Loan,Yes,1
CUST017662,24,Employed,Master,84778,5,3,1,0,628,16244,48,Crypto-Backed,Yes,1
CUST017663,30,Self-Employed,Bachelor,25721,9,1,2,0,647,105205,60,Business,No,0
CUST017664,48,Retired,High School,41646,4,11,1,0,602,85697,36,Education,Yes,0
CUST017665,30,Employed,High School,20000,2,0,7,1,605,18714,36,Business,No,1
CUST017666,61,Employed,Bachelor,59879,3,2,5,0,691,11642,60,Car Loan,No,0
CUST017667,56,Self-Employed,Master,82029,3,13,10,0,733,21203,48,Education,Yes,0
CUST017668,58,Employed,Diploma,111814,3,6,5,0,588,75587,48,Education,No,1
CUST017669,43,Employed,Diploma,44023,2,38,6,0,619,14935,24,Car Loan,Yes,0
CUST017670,45,Employed,PhD,55043,4,5,8,0,676,62712,48,Business,Yes,0
CUST017671,27,Employed,Bachelor,48669,2,20,9,1,607,87317,24,Car Loan,Yes,1
CUST017672,53,Student,High School,121088,4,7,13,1,681,5769,48,Crypto-Backed,Yes,0
CUST017673,46,Employed,Diploma,57868,0,1,3,0,629,117787,36,Crypto-Backed,No,0
CUST017674,48,Employed,Master,123900,0,10,6,1,656,50102,24,Business,No,0
CUST017675,62,Self-Employed,Bachelor,91354,12,10,4,0,683,34619,24,Car Loan,Yes,0
CUST017676,34,Employed,Diploma,71429,1,4,7,1,670,20308,60,Car Loan,Yes,0
CUST017677,40,Unemployed,High School,37110,1,8,12,0,681,20689,72,Car Loan,Yes,0
CUST017678,45,Employed,Bachelor,28514,5,0,1,1,584,65475,48,Home Loan,Yes,1
CUST017679,30,Unemployed,Diploma,51255,0,5,5,0,670,100081,36,Home Loan,No,1
CUST017680,39,Retired,Bachelor,51467,6,4,7,0,602,15782,48,Car Loan,Yes,0
CUST017681,47,Employed,Bachelor,27395,2,4,5,1,566,21860,36,Car Loan,Yes,1
CUST017682,38,Student,Bachelor,84226,2,10,6,0,658,37065,24,Car Loan,Yes,0
CUST017683,57,Employed,Diploma,53740,0,16,13,0,749,44636,72,Home Loan,Yes,0
CUST017684,23,Self-Employed,Bachelor,65756,3,2,10,0,620,39079,12,Home Loan,Yes,0
CUST017685,55,Employed,Bachelor,114620,4,1,4,1,655,26555,12,Home Loan,Yes,1
CUST017686,49,Employed,Diploma,33251,2,16,9,1,617,11052,36,Business,No,1
CUST017687,35,Self-Employed,High School,20000,2,3,6,1,619,55524,72,Home Loan,No,1
CUST017688,30,Employed,Diploma,36568,0,1,7,0,707,15249,36,Home Loan,Yes,0
CUST017689,18,Employed,Diploma,116422,5,2,1,0,600,30954,48,Business,Yes,0
CUST017690,32,Employed,Bachelor,49227,1,17,4,0,587,2812,48,Education,Yes,0
CUST017691,54,Employed,Bachelor,44586,6,10,3,0,648,37498,36,Home Loan,Yes,0
CUST017692,41,Employed,Master,37859,3,5,5,1,550,18296,36,Crypto-Backed,No,1
CUST017693,55,Employed,Bachelor,48863,7,3,4,1,602,14288,48,Education,Yes,1
CUST017694,34,Self-Employed,Bachelor,36854,2,2,1,1,537,40291,24,Car Loan,No,1
CUST017695,50,Employed,High School,38331,3,23,4,0,634,31139,12,Car Loan,Yes,0
CUST017696,33,Employed,Diploma,82713,2,3,9,2,646,136029,72,Crypto-Backed,Yes,0
CUST017697,30,Self-Employed,High School,179056,0,8,3,0,578,16359,36,Home Loan,Yes,1
CUST017698,40,Self-Employed,Diploma,32168,10,5,3,0,608,81963,36,Education,No,1
CUST017699,34,Employed,Bachelor,37494,4,0,9,0,741,36765,48,Crypto-Backed,Yes,1
CUST017700,23,Self-Employed,Bachelor,37089,4,27,6,0,666,27897,36,Crypto-Backed,No,1
CUST017701,39,Employed,High School,108610,5,9,7,0,657,11827,72,Car Loan,No,0
CUST017702,43,Self-Employed,Bachelor,71624,1,2,6,0,625,30668,36,Crypto-Backed,No,0
CUST017703,57,Employed,Bachelor,43106,6,6,3,0,608,29816,48,Car Loan,No,1
CUST017704,53,Employed,Diploma,38130,3,4,3,0,639,116471,36,Business,Yes,1
CUST017705,56,Employed,Diploma,107072,0,13,14,0,731,112743,12,Crypto-Backed,Yes,0
CUST017706,50,Retired,Bachelor,50039,4,13,7,0,664,21050,24,Car Loan,Yes,0
CUST017707,45,Employed,Bachelor,48071,3,40,7,0,702,32134,24,Education,No,1
CUST017708,27,Student,Bachelor,20000,11,2,4,0,636,18732,60,Car Loan,No,0
CUST017709,43,Student,Diploma,72977,0,0,2,1,624,22361,24,Education,No,0
CUST017710,49,Student,Master,48845,2,15,10,0,689,29794,72,Crypto-Backed,No,0
CUST017711,59,Employed,Diploma,51709,11,4,6,0,705,40977,24,Business,Yes,1
CUST017712,50,Self-Employed,Master,51611,6,2,3,1,579,16426,48,Home Loan,No,1
CUST017713,56,Employed,Master,78437,11,7,8,1,708,44646,24,Car Loan,Yes,0
CUST017714,29,Employed,Bachelor,20000,2,8,5,1,661,21245,48,Business,Yes,1
CUST017715,38,Employed,Bachelor,26951,0,13,10,1,698,5378,36,Education,Yes,1
CUST017716,47,Employed,Master,130537,5,15,3,0,637,17869,24,Car Loan,No,0
CUST017717,55,Self-Employed,Bachelor,26548,0,8,4,0,649,15031,36,Car Loan,Yes,1
CUST017718,40,Student,Bachelor,33472,0,10,6,1,606,19517,72,Home Loan,No,1
CUST017719,41,Employed,Master,91626,1,3,2,1,651,25961,48,Business,Yes,0
CUST017720,50,Employed,Master,50267,4,6,3,0,601,28993,72,Business,Yes,0
CUST017721,28,Student,Diploma,50497,9,25,9,1,699,58656,12,Car Loan,No,1
CUST017722,61,Employed,PhD,108583,2,9,2,0,545,10711,72,Crypto-Backed,No,1
CUST017723,31,Retired,PhD,36775,1,1,2,1,554,8409,36,Crypto-Backed,No,1
CUST017724,18,Retired,Diploma,37487,8,15,11,1,650,40760,72,Car Loan,No,1
CUST017725,42,Employed,Bachelor,71700,5,29,8,0,716,3881,48,Business,No,0
CUST017726,62,Self-Employed,High School,53095,3,4,4,1,591,36953,12,Car Loan,No,1
CUST017727,49,Self-Employed,High School,81971,4,0,2,1,551,26184,60,Crypto-Backed,No,1
CUST017728,51,Self-Employed,Bachelor,35514,11,11,1,2,520,60926,24,Car Loan,Yes,1
CUST017729,42,Employed,Bachelor,54153,2,26,6,0,649,18931,36,Crypto-Backed,No,0
CUST017730,40,Self-Employed,Bachelor,47262,5,3,6,0,642,13022,36,Business,No,1
CUST017731,23,Employed,Bachelor,40311,4,4,1,2,547,16809,48,Crypto-Backed,Yes,1
CUST017732,18,Self-Employed,Bachelor,25820,0,12,6,1,608,16182,48,Business,No,1
CUST017733,44,Employed,High School,39721,5,11,9,1,593,30716,24,Car Loan,No,1
CUST017734,57,Employed,Bachelor,37443,3,26,2,0,629,15823,48,Education,No,0
CUST017735,46,Unemployed,Bachelor,91720,8,1,6,0,727,54747,48,Car Loan,Yes,0
CUST017736,49,Employed,High School,65095,2,9,7,0,630,108832,36,Car Loan,Yes,1
CUST017737,61,Employed,Diploma,61217,7,9,1,2,562,123325,60,Car Loan,No,1
CUST017738,45,Employed,Diploma,44756,4,9,5,2,522,33605,48,Business,No,1
CUST017739,40,Employed,Master,31384,1,2,4,1,568,17677,60,Crypto-Backed,No,1
CUST017740,32,Employed,Diploma,54793,0,0,7,0,644,11762,36,Business,No,0
CUST017741,66,Employed,High School,99615,4,21,4,1,474,31248,72,Home Loan,Yes,1
CUST017742,48,Employed,Bachelor,31912,7,3,2,1,643,73869,48,Car Loan,Yes,1
CUST017743,30,Employed,PhD,61505,10,7,4,0,633,128830,24,Home Loan,No,0
CUST017744,27,Employed,Diploma,39080,7,4,1,0,633,24090,36,Business,Yes,0
CUST017745,57,Employed,Diploma,48885,8,4,3,0,743,18468,48,Car Loan,No,1
CUST017746,29,Employed,Diploma,45350,3,3,6,0,666,51657,60,Car Loan,No,1
CUST017747,64,Employed,High School,61383,7,3,6,0,634,61703,36,Car Loan,No,0
CUST017748,18,Retired,High School,45339,0,11,1,0,590,20476,48,Crypto-Backed,No,1
CUST017749,59,Employed,High School,38117,1,4,6,0,729,54065,12,Car Loan,Yes,0
CUST017750,47,Self-Employed,Bachelor,22282,6,12,6,1,605,96962,48,Home Loan,No,1
CUST017751,43,Retired,PhD,54724,3,14,4,0,649,12637,48,Home Loan,No,0
CUST017752,39,Employed,Bachelor,66523,4,3,3,0,618,20861,60,Car Loan,No,0
CUST017753,64,Employed,Bachelor,50577,6,7,8,0,713,67342,60,Education,No,0
CUST017754,50,Self-Employed,Bachelor,47266,2,1,7,1,653,84920,36,Car Loan,Yes,1
CUST017755,31,Employed,Bachelor,103088,7,0,7,0,671,41258,24,Car Loan,No,0
CUST017756,21,Employed,Diploma,110246,15,8,3,0,635,20120,72,Car Loan,Yes,0
CUST017757,44,Unemployed,High School,83764,2,3,7,0,608,42524,36,Car Loan,Yes,0
CUST017758,41,Employed,Bachelor,57951,2,10,3,0,641,11482,36,Business,Yes,0
CUST017759,23,Employed,Bachelor,51458,1,1,2,1,549,11062,48,Business,No,1
CUST017760,41,Unemployed,Master,28947,3,2,7,0,691,9720,48,Education,Yes,0
CUST017761,35,Unemployed,Bachelor,20000,0,4,8,3,569,60998,24,Education,Yes,1
CUST017762,42,Employed,Bachelor,97287,1,19,2,2,499,49749,12,Business,No,1
CUST017763,50,Employed,High School,51897,1,1,3,1,551,60054,36,Home Loan,No,1
CUST017764,59,Self-Employed,Bachelor,267231,9,10,8,1,647,75743,12,Education,No,0
CUST017765,52,Employed,PhD,36610,2,25,9,0,687,55075,48,Car Loan,No,0
CUST017766,33,Self-Employed,Bachelor,60686,1,0,8,0,717,28371,48,Car Loan,Yes,0
CUST017767,46,Employed,Bachelor,81715,6,15,5,0,644,16593,48,Car Loan,No,0
CUST017768,42,Employed,PhD,35368,4,11,5,0,657,57742,36,Crypto-Backed,No,0
CUST017769,26,Employed,Diploma,42838,5,6,5,2,557,19900,72,Crypto-Backed,No,1
CUST017770,46,Student,Master,44481,1,7,4,0,644,22036,36,Car Loan,Yes,1
CUST017771,64,Retired,Diploma,39997,1,10,11,0,687,31821,12,Education,Yes,0
CUST017772,42,Employed,Diploma,59840,5,1,12,2,654,20053,72,Education,Yes,1
CUST017773,22,Employed,Bachelor,50383,4,9,3,0,575,88720,60,Home Loan,No,0
CUST017774,42,Employed,Diploma,20000,5,3,3,1,590,13038,36,Home Loan,No,0
CUST017775,27,Self-Employed,PhD,51798,0,0,7,1,670,33565,48,Home Loan,No,1
CUST017776,52,Employed,Diploma,59096,3,4,5,0,609,14365,12,Car Loan,Yes,1
CUST017777,48,Self-Employed,High School,48034,1,15,8,1,617,6809,36,Home Loan,Yes,1
CUST017778,39,Retired,Diploma,111685,3,21,3,1,592,36472,60,Car Loan,No,1
CUST017779,38,Employed,Master,58336,0,1,3,0,651,36722,48,Business,No,0
CUST017780,39,Self-Employed,Diploma,49601,2,17,2,1,509,27021,72,Car Loan,Yes,1
CUST017781,42,Employed,Bachelor,77244,1,22,2,0,638,45831,24,Car Loan,No,0
CUST017782,32,Employed,Master,152244,3,7,10,0,727,41128,36,Home Loan,Yes,0
CUST017783,25,Self-Employed,Diploma,45630,2,0,11,0,638,47622,60,Home Loan,No,0
CUST017784,55,Employed,High School,83021,6,4,3,1,574,11535,72,Car Loan,No,0
CUST017785,37,Unemployed,High School,122940,5,0,13,1,747,23679,36,Crypto-Backed,No,1
CUST017786,44,Employed,Diploma,43679,3,5,1,1,570,56188,12,Education,No,0
CUST017787,45,Employed,High School,27275,6,0,10,2,587,80559,24,Education,Yes,1
CUST017788,45,Student,Bachelor,61032,0,9,2,0,678,37825,36,Car Loan,No,1
CUST017789,27,Self-Employed,Master,96149,8,13,6,1,653,18437,72,Business,No,1
CUST017790,21,Self-Employed,Bachelor,42503,0,7,11,0,716,7854,72,Car Loan,Yes,0
CUST017791,34,Employed,Bachelor,84779,8,1,3,0,602,25947,24,Car Loan,Yes,0
CUST017792,46,Employed,Master,31898,4,19,4,0,644,24322,60,Education,Yes,0
CUST017793,33,Student,High School,43325,3,0,1,1,587,86783,12,Education,Yes,1
CUST017794,37,Employed,Bachelor,46807,3,10,7,0,680,40708,36,Business,No,1
CUST017795,67,Student,High School,45724,4,9,3,0,609,23325,48,Business,No,0
CUST017796,19,Employed,Bachelor,31896,2,10,6,1,583,35858,48,Car Loan,Yes,1
CUST017797,32,Employed,Bachelor,41452,1,0,2,0,595,9143,12,Car Loan,No,0
CUST017798,64,Employed,Diploma,20000,2,1,8,0,695,30795,24,Education,No,1
CUST017799,41,Employed,Master,69319,6,0,11,1,689,24004,48,Car Loan,Yes,0
CUST017800,33,Unemployed,Diploma,49914,0,6,1,0,596,47548,72,Education,No,1
CUST017801,56,Student,Bachelor,87107,0,3,2,1,546,24962,36,Car Loan,Yes,1
CUST017802,42,Employed,Bachelor,46874,1,1,1,0,651,23206,12,Car Loan,No,0
CUST017803,37,Employed,Diploma,20000,2,4,1,1,546,29448,36,Business,Yes,1
CUST017804,44,Self-Employed,High School,57497,0,34,6,2,605,31960,60,Crypto-Backed,Yes,1
CUST017805,34,Self-Employed,Bachelor,35203,5,3,9,1,640,23048,24,Education,No,1
CUST017806,29,Employed,High School,83660,2,8,8,0,719,68735,48,Home Loan,Yes,0
CUST017807,40,Employed,Master,44096,1,0,2,0,671,38617,72,Car Loan,Yes,1
CUST017808,29,Employed,Diploma,134268,1,16,2,0,670,24247,24,Crypto-Backed,No,0
CUST017809,42,Self-Employed,High School,31348,1,10,11,0,691,27281,60,Education,Yes,0
CUST017810,46,Employed,Diploma,55444,12,9,1,1,579,28309,24,Business,Yes,1
CUST017811,52,Unemployed,Bachelor,66125,0,3,3,1,627,12571,48,Crypto-Backed,Yes,1
CUST017812,55,Employed,Diploma,41557,0,2,3,1,582,40419,36,Car Loan,Yes,1
CUST017813,37,Retired,High School,25172,6,1,4,0,683,21652,24,Business,No,0
CUST017814,47,Employed,High School,44350,2,4,9,0,680,10744,24,Home Loan,No,0
CUST017815,47,Employed,Bachelor,20000,8,21,5,0,623,57976,24,Home Loan,No,0
CUST017816,45,Self-Employed,Master,34571,1,18,6,1,629,67118,36,Crypto-Backed,No,0
CUST017817,36,Unemployed,High School,44843,2,40,6,0,656,46342,48,Business,No,1
CUST017818,29,Employed,Diploma,80855,4,1,7,1,678,41810,36,Car Loan,No,1
CUST017819,48,Student,High School,56376,2,6,8,1,695,11585,12,Education,Yes,0
CUST017820,21,Self-Employed,Master,40053,3,2,3,0,614,36563,24,Business,No,1
CUST017821,38,Employed,Diploma,38839,7,4,6,0,692,11212,12,Crypto-Backed,Yes,0
CUST017822,18,Self-Employed,Master,37217,3,17,8,0,691,8392,24,Crypto-Backed,No,0
CUST017823,25,Self-Employed,Bachelor,77636,2,5,7,0,623,11270,48,Business,Yes,0
CUST017824,31,Unemployed,Master,23334,3,0,4,0,620,15229,48,Business,No,1
CUST017825,55,Retired,PhD,32098,5,1,1,0,566,39910,48,Car Loan,No,0
CUST017826,50,Self-Employed,Diploma,23278,3,4,6,1,577,40165,24,Education,Yes,1
CUST017827,35,Employed,Bachelor,65697,4,8,7,0,609,59943,24,Business,No,1
